STATION_ID,STATION_NAME,STATION_X,STATION_Y,target,level,level-target
1647,예래입구,126.40464,33.25869,0,1,1&0
1648,예래입구,126.40442,33.25862,0,1,1&0
1665,창천리,126.37153,33.26541,1,1,1&1
1666,창천리,126.37082,33.26598,1,1,1&1
1670,하원동,126.4606,33.25413,2,1,1&2
1675,신시가지,126.50628,33.24978,66,1,1&66
1676,성산하이츠빌라,126.5048,33.25011,66,1,1&66
1696,회수동,126.44392,33.263690000000004,3,1,1&3
1699,제주월드컵경기장서귀포버스터미널,126.509,33.24912,4,1,1&4
1702,대림한숲빌라,126.50598,33.25165,66,1,1&66
1709,하원초등학교,126.45985,33.25347,2,1,1&2
1710,하원초등학교,126.46007,33.253170000000004,2,1,1&2
1715,월평알동네,126.46036,33.24343,5,1,1&5
1716,월평알동네,126.46055,33.24327,5,1,1&5
1731,수모루,126.52443999999998,33.24593,6,1,1&6
1768,수모루,126.52415,33.24657,6,1,1&6
1784,중앙로터리(동),126.56135,33.25297,22,1,1&22
1802,주공34단지,126.57187,33.2501,7,1,1&7
1803,주공아파트,126.57221,33.25108,7,1,1&7
1804,주공2아파트,126.57185,33.25225,7,1,1&7
1817,효돈중학교,126.62143,33.26348,8,1,1&8
1832,뒤통모루,126.66707,33.27526,9,1,1&9
1833,뒤통모루,126.66689,33.2754,9,1,1&9
1851,심향사,126.6224,33.29543,10,1,1&10
1854,만지동,126.62675,33.29325,11,1,1&11
1855,만지동,126.62658,33.2929,11,1,1&11
1860,신례초등학교,126.63263,33.28518,56,1,1&56
1861,신례초등학교,126.63326,33.28393,56,1,1&56
1868,서귀포산업과학고등학교,126.59512,33.29573,12,1,1&12
1869,서귀포산업과학고등학교,126.59557,33.295970000000004,12,1,1&12
1873,심향사,126.62207,33.29547,10,1,1&10
1883,법호촌입구,126.59386,33.29008,13,1,1&13
1884,법호촌입구,126.59457,33.29065,13,1,1&13
1885,법호촌온성학교,126.59449,33.29186,13,1,1&13
1886,법호촌온성학교,126.59475,33.29282,13,1,1&13
1887,서귀포산업과학고등학교,126.59487,33.29515,12,1,1&12
1889,하례2리,126.60599,33.28929,14,1,1&14
1890,서귀포농업기술센터,126.60635,33.2886,14,1,1&14
1910,동홍분식,126.56816,33.26676,15,1,1&15
1911,동홍분식,126.56835,33.26671,15,1,1&15
1912,동홍동청소년문화의집,126.56872,33.26588,15,1,1&15
1913,동홍동청소년문화의집,126.56863,33.26608,15,1,1&15
1914,서귀포향토오일시장,126.57394,33.26574,16,1,1&16
1915,서귀포향토오일시장,126.57399,33.265640000000005,16,1,1&16
1926,평안전문요양원,126.58845,33.28135,17,1,1&17
1927,평안전문요양원,126.58827,33.28068,17,1,1&17
1929,꽃동산,126.58863999999998,33.27942,17,1,1&17
1930,뒷빌레,126.58979,33.27391,18,1,1&18
1931,뒷빌레,126.58965,33.273270000000004,18,1,1&18
1932,토평마을회관,126.5898,33.27192,18,1,1&18
1934,토평마을회관,126.58975,33.27053,18,1,1&18
1951,중문관광단지,126.41271,33.2522,19,1,1&19
1952,(구)중앙파출소,126.56089,33.2476,20,1,1&20
1954,동미빌딩,126.56658,33.24866,21,1,1&21
1957,중앙로터리,126.56058,33.25285,22,1,1&22
1964,송산동주민센터,126.56561,33.24537,23,1,1&23
1966,서귀포중학교,126.56875,33.24765,21,1,1&21
1971,서귀포중학교,126.56906,33.247679999999995,21,1,1&21
1973,주공2단지,126.57252,33.2548,24,1,1&24
1981,고갠드르,126.52419,33.25472,25,1,1&25
1984,서호입구,126.52424,33.24757,6,1,1&6
1985,서호입구,126.52439,33.247640000000004,6,1,1&6
1999,벼락동산,126.39242,33.24783,70,1,1&70
2000,정문동,126.39367,33.24938,26,1,1&26
2001,정문동,126.39363,33.24965,26,1,1&26
2004,상예입구,126.40434,33.2576,0,1,1&0
2005,상예입구,126.40448,33.2578,0,1,1&0
2008,서귀포항,126.5645,33.23977,27,1,1&27
2013,신라호텔,126.40793,33.24775,33,1,1&33
2016,동홍동청소년문화의집,126.56798,33.26521,15,1,1&15
2018,주공2단지,126.57195,33.25285,7,1,1&7
2027,수모루,126.52442,33.24605,6,1,1&6
2028,제석공원,126.56731,33.24612,28,1,1&28
2029,서귀포YWCA,126.56529,33.24457,23,1,1&23
2030,서귀포초등학교,126.56508,33.2427,23,1,1&23
2031,파인힐호텔,126.56464,33.24112,27,1,1&27
2034,서귀포항,126.56393,33.23978,27,1,1&27
2035,파인힐호텔,126.56453,33.24122,27,1,1&27
2036,송산동주민센터,126.56516,33.24445,23,1,1&23
2037,제석공원,126.56696,33.24608,28,1,1&28
2039,서귀포농협,126.56115,33.251529999999995,22,1,1&22
2043,앞거리,126.42768999999998,33.258309999999994,29,1,1&29
2044,앞거리,126.4275,33.2582,29,1,1&29
2049,작박동네,126.42367,33.25327,30,1,1&30
2050,작박동네,126.42373,33.2532,30,1,1&30
2052,중문환승정류장(중문우체국),126.4238,33.2518,30,1,1&30
2053,중문환승정류장(중문우체국),126.42339,33.25189,30,1,1&30
2062,현대산부인과,126.5671,33.24918,21,1,1&21
2065,고갠드르,126.52411,33.25461,25,1,1&25
2066,서호새마을금고,126.52292,33.25727,25,1,1&25
2067,서호동마을회관,126.52279,33.257290000000005,25,1,1&25
2070,용당,126.54007,33.25523,31,1,1&31
2071,용당,126.54014,33.25533,31,1,1&31
2075,효례교,126.62268,33.263659999999994,8,1,1&8
2080,(구)중앙파출소,126.56036,33.247,20,1,1&20
2081,동홍초등학교입구,126.56811,33.25857,63,1,1&63
2088,동문로터리,126.56835,33.24868,21,1,1&21
2089,오렌지빌라,126.56909,33.25915,63,1,1&63
2091,동홍동청소년문화의집,126.56777,33.265,15,1,1&15
2097,중문골프장,126.40751000000002,33.24985,33,1,1&33
2102,서홍동복지회관,126.55038,33.263729999999995,32,1,1&32
2103,서홍동복지회관,126.55131000000002,33.263659999999994,32,1,1&32
2105,서귀포항,126.56422,33.23988,27,1,1&27
2114,스위트호텔,126.40767,33.24904,33,1,1&33
2122,동홍대림,126.57202,33.25592,24,1,1&24
2123,동홍대림,126.57212,33.25573,24,1,1&24
2129,창천초등학교,126.37078,33.2641,1,1,1&1
2130,창천초등학교,126.37104,33.264759999999995,1,1,1&1
2139,비석거리,126.57672,33.25427,64,1,1&64
2140,동문로터리,126.56853,33.24859,21,1,1&21
2148,세화3리웃동네,126.79191000000002,33.32318,34,1,1&34
2167,무릉1리사거리,126.20331000000002,33.27052,35,1,1&35
2168,무릉1리사거리,126.20338,33.27063,35,1,1&35
2214,수산1리비석거리,126.88844,33.44354000000001,36,1,1&36
2233,표선환승정류장(표선면사무소),126.83218,33.3265,37,1,1&37
2236,가시농협,126.77147,33.35263,38,1,1&38
2242,표선환승정류장(표선리사무소),126.83246,33.32528,37,1,1&37
2246,하모2리,126.25277,33.22146,68,1,1&68
2252,불미거동산,126.74501,33.31768,39,1,1&39
2254,옛성정문,126.74521,33.31817,39,1,1&39
2278,인성리(남문지앞사거리),126.27762,33.24786,40,1,1&40
2279,하모3리축협,126.2524,33.22531,41,1,1&41
2279,하모3리 축협,126.2524,33.22531,41,1,1&41
2280,인성리(남문지앞사거리),126.27734,33.2479,40,1,1&40
2289,가시리사무소,126.77152,33.35303,38,1,1&38
2290,가시농협,126.7716,33.35269,38,1,1&38
2323,제주조각공원,126.32132,33.24901,45,1,1&45
2350,성산리,126.93519,33.46521,42,1,1&42
2351,성산리취락구조,126.9349,33.46603,42,1,1&42
2352,성산리취락구조,126.93441,33.46603,42,1,1&42
2358,성산고입구삼거리,126.90917,33.46545,43,1,1&43
2365,덕수초등학교,126.30357,33.25023,44,1,1&44
2366,제주조각공원,126.32133,33.249309999999994,45,1,1&45
2379,표선환승정류장(표선면사무소),126.83235,33.32658,37,1,1&37
2382,표선환승정류장(표선리제주은행),126.83322,33.32662,46,1,1&46
2383,표선파출소,126.83109,33.32406,47,1,1&47
2384,표선파출소,126.83074,33.32421,47,1,1&47
2413,한남리사무소,126.69631,33.3113,48,1,1&48
2414,한남리사무소,126.69555,33.31192,48,1,1&48
2430,무릉1리리사무소앞,126.2031,33.2703,35,1,1&35
2443,대정읍사무소,126.25171,33.22592,41,1,1&41
2445,대정초교후문,126.25638,33.225570000000005,49,1,1&49
2446,대정초교후문,126.25616,33.22575,49,1,1&49
2476,덕수초등학교,126.30433,33.25053,44,1,1&44
2477,덕수초등학교,126.30298,33.25069000000001,44,1,1&44
2484,신평리,126.2593,33.26467,50,1,1&50
2493,동광환승정류장6(모슬포방면),126.34025,33.30968,51,1,1&51
2494,동광환승정류장5(서귀방면),126.34083,33.30958,51,1,1&51
2495,동광환승정류장4(제주방면),126.34099,33.31044,51,1,1&51
2496,동광환승정류장3(한림방면),126.34052,33.31048,51,1,1&51
2501,인성리(보성농협앞),126.27692,33.2482,40,1,1&40
2502,신평리,126.2588,33.26512,50,1,1&50
2503,신평리,126.25931,33.265159999999995,50,1,1&50
2514,서광서리,126.30263,33.28607,52,1,1&52
2515,서광서리,126.30273,33.28618,52,1,1&52
2522,남원읍사무소,126.72102,33.27957,53,1,1&53
2566,표선파출소,126.83152,33.32328,47,1,1&47
2567,성산포수협표선지점,126.83173,33.32405,47,1,1&47
2568,막상올레,126.83392,33.32582,46,1,1&46
2569,표선리사거리,126.8335,33.3257,46,1,1&46
2620,성산고입구삼거리,126.90863,33.46503,43,1,1&43
2621,성산고입구삼거리,126.90842,33.4657,43,1,1&43
2651,의귀환승정류장(의귀초등학교),126.71495,33.31082,54,1,1&54
2665,의귀환승정류장(의귀초등학교),126.71483,33.31067,54,1,1&54
2676,위미리,126.66621,33.2757,9,1,1&9
2677,위미리,126.6664,33.27573,9,1,1&9
2680,수산1리노인회관,126.88266000000002,33.4467,55,1,1&55
2684,신례리,126.63338,33.28472,56,1,1&56
2694,동홍사거리,126.56838,33.25472,57,1,1&57
2695,동홍사거리,126.56831,33.2545,57,1,1&57
2696,(구)중앙파출소,126.56089,33.24751,20,1,1&20
2699,약천사,126.45084,33.24289,58,1,1&58
2700,약천사,126.45034,33.243,58,1,1&58
2733,오설록,126.28946,33.30507,59,1,1&59
2734,오설록,126.28913,33.30513,59,1,1&59
2735,대정초등학교,126.25639,33.22478,49,1,1&49
2737,토요시장입구,126.25192,33.22129,68,1,1&68
2738,하모체육공원,126.25209,33.21845,60,1,1&60
2740,하모체육공원,126.25229,33.21875,60,1,1&60
2743,동광환승정류장2(영어교육도시방면),126.33936,33.310340000000004,61,1,1&61
2746,서귀포등기소,126.56015,33.25314,22,1,1&22
2747,비안동,126.72055,33.28211,53,1,1&53
2748,비안동,126.72096,33.281209999999994,53,1,1&53
2755,모슬포항,126.2524,33.21754,60,1,1&60
2765,주공34단지,126.5729,33.25115,7,1,1&7
2781,달산봉입구,126.82662,33.34257,62,1,1&62
2782,달산봉입구,126.82656,33.343779999999995,62,1,1&62
2799,수산1리비석거리,126.889,33.44357,36,1,1&36
2800,수산1리비석거리,126.88894,33.44338,36,1,1&36
2825,중문관광단지여미지식물원입구,126.41264,33.2517,19,1,1&19
2842,제주오설록티뮤지엄,126.28801,33.30522,59,1,1&59
2843,중문관광단지여미지식물원입구,126.41268,33.252140000000004,19,1,1&19
2844,제주월드컵경기장(600번),126.50903999999998,33.249340000000004,4,1,1&4
2845,동홍초등학교입구,126.56848,33.25888,63,1,1&63
2849,남양맨션,126.5679,33.25592,57,1,1&57
2850,남양맨션,126.56808,33.25584,57,1,1&57
2851,제주월드컵경기장(600번),126.50907,33.249109999999995,4,1,1&4
2865,한남교,126.69629,33.31258,48,1,1&48
2866,한남교,126.69675,33.31257,48,1,1&48
2884,월평마을,126.46083,33.24282,5,1,1&5
2885,월평마을,126.46096,33.24273,5,1,1&5
2888,비석거리,126.57586,33.25473,64,1,1&64
2996,하례2리,126.60623,33.28933,14,1,1&14
3019,동문로터리,126.56776,33.24988,21,1,1&21
3020,동문로터리,126.56792,33.24986,21,1,1&21
3021,서귀포초등학교,126.56507,33.24316,23,1,1&23
3026,비석거리,126.57619,33.25489,64,1,1&64
3042,모슬포항,126.25223,33.21652,60,1,1&60
3050,공무원연금공단,126.51794,33.25437,65,1,1&65
3054,대림아파트,126.50557,33.25052,66,1,1&66
3060,제주조각공원입구,126.32165,33.250640000000004,45,1,1&45
3061,제주조각공원입구,126.322,33.25039,45,1,1&45
3062,서귀포시외버스터미널(가상정류소),126.50723,33.24985,4,1,1&4
3066,막동산,126.52346,33.256240000000005,25,1,1&25
3067,막동산,126.52343,33.25647,25,1,1&25
3069,공무원연금공단,126.51773,33.25464,65,1,1&65
3072,회수마을회관,126.44466,33.26323,3,1,1&3
3073,회수마을회관,126.44472,33.26308,3,1,1&3
3077,제주월드컵경기장,126.50723,33.24838,4,1,1&4
3172,서복전시관,126.57018,33.24519,67,1,1&67
3173,서복전시관,126.5703,33.245090000000005,67,1,1&67
3174,대정농협,126.25226,33.22214,68,1,1&68
3184,서귀포항입구,126.5643,33.24009,27,1,1&27
3185,중문관광단지,126.41297,33.25238,19,1,1&19
3186,약천사(종점),126.45084,33.24303,58,1,1&58
3191,회수동,126.44419,33.26393,3,1,1&3
3203,제주오설록티뮤지엄,126.28862,33.304520000000004,59,1,1&59
3204,오설록,126.2888,33.30454,59,1,1&59
3220,동광육거리,126.34119,33.310140000000004,51,1,1&51
3230,동광환승정류장1,126.33932,33.31021,61,1,1&61
3282,대정환승정류장(대정읍사무소),126.25295,33.225770000000004,41,1,1&41
3283,대정환승정류장(대정읍사무소),126.25173,33.22605,41,1,1&41
3284,대정읍사무소,126.25241,33.22561,41,1,1&41
3288,남원환승정류장(남원읍사무소),126.72082,33.28062,53,1,1&53
3289,남원환승정류장(남원읍사무소),126.72114,33.28053,53,1,1&53
3372,국세공무원교육원공무원연금공단,126.51779,33.25463,65,1,1&65
3373,국세공무원교육원공무원연금공단,126.518,33.25437,65,1,1&65
3389,효돈농협하나로마트,126.61724,33.26072,69,1,1&69
3390,효돈농협하나로마트,126.618,33.26045,69,1,1&69
3391,맹살공원,126.62162,33.26315,8,1,1&8
3392,맹살공원,126.62198,33.26314,8,1,1&8
3399,하효마을회관,126.61742,33.26207,69,1,1&69
3400,하효마을회관,126.61758,33.2618,69,1,1&69
3465,동광환승정류장(종점),126.33937,33.3102,61,1,1&61
3466,동광환승정류장(종점),126.33932,33.310340000000004,61,1,1&61
3468,소암기념관,126.56736,33.24501,28,1,1&28
3469,소암기념관,126.56763,33.24484,28,1,1&28
3476,아미휴먼빌,126.55094,33.26319,32,1,1&32
3477,아미휴먼빌,126.5511,33.26321,32,1,1&32
3581,봉림사,126.53996,33.25473,31,1,1&31
3582,봉림사,126.54035,33.25473,31,1,1&31
3597,수산리사무소,126.88239,33.44769,55,1,1&55
3598,수산리사무소,126.88253,33.44775,55,1,1&55
3613,만지동,126.62729,33.29315,11,1,1&11
3616,예래오마트,126.39413,33.24972,26,1,1&26
3617,예래오마트,126.39426,33.24975,26,1,1&26
3618,예래동노인회관,126.39282,33.24667,70,1,1&70
3619,예래동노인회관,126.39303999999998,33.24667,70,1,1&70
3632,제주월드컵경기장,126.50784,33.24913,4,1,1&4
3635,웃한길사거리,126.42716,33.25912,29,1,1&29
3636,서복전시관,126.57044,33.245020000000004,67,1,1&67
4050,매일올레시장7번입구,126.56706,33.24909,21,1,1&21
4075,의귀초등학교,126.71543,33.31041,54,1,1&54
4076,옛성정문,126.74512,33.31763,39,1,1&39
4077,의귀초등학교,126.71523,33.31043,54,1,1&54
4183,농협서부지점,126.52426,33.25588,25,1,1&25
4184,농협서부지점,126.5244,33.25588,25,1,1&25
4185,약천사(출발지),126.45061,33.24336,58,1,1&58
4187,심향사,126.62208,33.29439,10,1,1&10
4188,심향사,126.62174,33.29456,10,1,1&10
4202,달산봉입구,126.82603,33.34321,62,1,1&62
4207,세화3리중동네,126.79149,33.322,34,1,1&34
4208,세화3리웃동네,126.79206,33.32315,34,1,1&34
4231,서광서리마을회관,126.3028,33.28504,52,1,1&52
4234,서광서리마을회관,126.30293,33.285070000000005,52,1,1&52
4236,향토오일시장,126.57349,33.26623,16,1,1&16
6100732,구터미널,126.56024,33.25203,22,1,1&22
6103001,제주월드컵경기장,126.50862,33.24948,4,1,1&4
6103005,서귀포시구시외버스터미널,126.56052,33.25217,22,1,1&22
6115100,서귀포시외버스터미널,126.50799,33.24873,4,1,1&4
6115101,서귀포시외버스터미널(가상정류소),126.50813,33.248940000000005,4,1,1&4
1245,1100고지휴게소,126.46294,33.357820000000004,0,2,2&0
1628,붉은오름휴양림입구,126.68274,33.40241,1,2,2&1
1629,붉은오름휴양림입구,126.68277,33.40326,1,2,2&1
1639,상창보건진료소,126.36294,33.274640000000005,2,2,2&2
1640,상창보건진료소,126.3628,33.27458,2,2,2&2
1641,우남동,126.3909,33.264540000000004,3,2,2&3
1642,우남동,126.39088999999998,33.26432,3,2,2&3
1643,소보리당입구,126.38201,33.26419,4,2,2&4
1644,예래사우나,126.38501,33.26418,5,2,2&5
1645,중문관광단지입구,126.41262,33.25593,6,2,2&6
1646,중문관광단지입구,126.4126,33.255790000000005,6,2,2&6
1649,회수삼거리,126.4424,33.26133,7,2,2&7
1650,회수삼거리,126.44223999999998,33.26112,7,2,2&7
1651,볼목당,126.43613,33.25665,8,2,2&8
1652,볼목당,126.43609,33.25671,8,2,2&8
1653,1100도로입구,126.43164,33.25159,9,2,2&9
1654,대천동주민센터,126.47828,33.25088,10,2,2&10
1655,대천동주민센터,126.47832,33.25107,10,2,2&10
1658,속도르,126.46983,33.252959999999995,11,2,2&11
1659,속도르,126.47048,33.25271,11,2,2&11
1660,제주국제컨벤션센터중문대포해안주상절리대,126.42472,33.24309,12,2,2&12
1661,씨에스호텔,126.42033,33.24385,13,2,2&13
1662,씨에스호텔,126.42032,33.24362,13,2,2&13
1663,상예2동,126.3772,33.2644,14,2,2&14
1664,상예2동,126.37717,33.26417,14,2,2&14
1667,지세못,126.46423,33.253029999999995,15,2,2&15
1668,서진아파트,126.46391,33.25334,15,2,2&15
1673,한국통신,126.51155,33.25367,16,2,2&16
1674,한국통신,126.51116,33.25312,16,2,2&16
1677,반참모르,126.50113,33.25022,17,2,2&17
1678,반참모르,126.5011,33.25,17,2,2&17
1679,염돈,126.49478,33.2499,18,2,2&18
1680,염돈동,126.49405,33.25012,18,2,2&18
1681,묵은길입구,126.48838,33.25065,19,2,2&19
1682,묵은길입구,126.48848999999998,33.250440000000005,19,2,2&19
1685,플레이케이팝박물관,126.41415,33.25007,20,2,2&20
1686,농업기술원,126.48661,33.26091,21,2,2&21
1687,농업기술원,126.48655,33.26082,21,2,2&21
1688,월산동,126.49171,33.2599,22,2,2&22
1689,월산동,126.49222,33.26012,22,2,2&22
1690,신시가지,126.50968,33.26035,23,2,2&23
1691,신시가지,126.50995,33.26044,23,2,2&23
1692,신시가지,126.51043,33.25898,24,2,2&24
1693,신시가지,126.51026,33.258340000000004,24,2,2&24
1694,시청후문,126.51078,33.25675,25,2,2&25
1695,시청후문,126.51117,33.25604000000001,25,2,2&25
1697,삼주연립주택,126.51035,33.25025,26,2,2&26
1698,동남아파트,126.50998,33.249790000000004,26,2,2&26
1703,국민건강보험공단,126.507,33.2544,27,2,2&27
1704,국민건강보험공단,126.50681000000002,33.25462,27,2,2&27
1707,서귀포경찰서,126.5076,33.25608,28,2,2&28
1708,서귀포경찰서,126.50761,33.256370000000004,28,2,2&28
1711,머구낭동산,126.45831,33.24566,29,2,2&29
1712,머구낭동산,126.45815,33.24573,29,2,2&29
1713,월평아왜낭목,126.45867,33.24362,30,2,2&30
1714,월평아왜낭목,126.4588,33.24353,30,2,2&30
1717,동병듸,126.46349,33.24238,31,2,2&31
1718,동병듸,126.46326,33.24269,31,2,2&31
1719,이천장물,126.46748999999998,33.24175,32,2,2&32
1720,이천장물,126.46708999999998,33.24179,32,2,2&32
1721,허물서,126.47363,33.23877,33,2,2&33
1722,허물서,126.47387,33.2385,33,2,2&33
1723,섯가름,126.47582,33.23703,34,2,2&34
1724,섯가름,126.47605,33.237120000000004,34,2,2&34
1727,강정초등학교,126.47977,33.23561,35,2,2&35
1728,강정초등학교,126.4801,33.235640000000004,35,2,2&35
1729,서귀포여자고등학교,126.53137,33.24463,36,2,2&36
1730,서귀포여자고등학교,126.53168,33.24438,36,2,2&36
1732,주거물,126.52124,33.24394,37,2,2&37
1733,주거물,126.52122,33.24378,37,2,2&37
1734,공물,126.51635,33.24067,38,2,2&38
1735,공물,126.51628999999998,33.24043,38,2,2&38
1736,신세계빌라,126.51467,33.239540000000005,39,2,2&39
1737,신세계빌라,126.51502,33.23958,39,2,2&39
1738,법환새마을금고,126.51398,33.23843,40,2,2&40
1739,법환새마을금고,126.51342,33.23785,40,2,2&40
1740,법환농협,126.5119,33.23728,41,2,2&41
1744,남성마을,126.55417,33.24262,42,2,2&42
1745,종합문예진흥사업소,126.55365,33.24508,43,2,2&43
1746,삼매봉도서관,126.55364,33.24557,43,2,2&43
1747,남성마을입구,126.5526,33.2477,44,2,2&44
1748,남성마을입구,126.55224,33.24795,44,2,2&44
1749,삼매봉입구,126.5438,33.24491,45,2,2&45
1750,삼매봉,126.54354,33.2447,45,2,2&45
1751,여의물,126.53822,33.24504,46,2,2&46
1752,여의물,126.53777,33.24483,46,2,2&46
1753,솜반천,126.55332,33.25015,47,2,2&47
1754,솜반천,126.55333,33.251059999999995,47,2,2&47
1755,외돌개,126.54739,33.24096,48,2,2&48
1758,바가잣도,126.52707,33.2614,49,2,2&49
1759,바가잣도,126.52743,33.26126,49,2,2&49
1760,용천사입구,126.52952,33.26145,50,2,2&50
1761,용천사입구,126.5302,33.261309999999995,50,2,2&50
1764,자연빌라,126.53863,33.26232,51,2,2&51
1765,자연빌라,126.53898,33.26218,51,2,2&51
1773,고근산,126.51373,33.26033,52,2,2&52
1774,고근산,126.51393,33.26048,52,2,2&52
1776,솔대왓,126.55546,33.26406,53,2,2&53
1777,양가왓,126.5556,33.26421,53,2,2&53
1778,서홍새마을금고,126.55796,33.26424,54,2,2&54
1779,서귀북초등학교,126.5594,33.26037,55,2,2&55
1780,동덕아파트,126.56009,33.25762,56,2,2&56
1781,서귀포고등학교,126.56043,33.2576,56,2,2&56
1782,서귀중앙여자중학교,126.56055,33.25497,57,2,2&57
1783,서귀중앙여자중학교,126.56078,33.25508,57,2,2&57
1786,도영슈퍼앞,126.60045,33.24198,58,2,2&58
1787,도영슈퍼,126.60025,33.24225,58,2,2&58
1788,농협보목지소,126.5983,33.24323,59,2,2&59
1789,함덕골,126.59808,33.24317,59,2,2&59
1790,장안그랜드빌라,126.5964,33.24375,60,2,2&60
1791,장안그랜드빌라,126.59624,33.24365,60,2,2&60
1792,동부하수처리장입구,126.59404,33.24436,61,2,2&61
1793,동부하수처리장입구,126.59328,33.24443,61,2,2&61
1794,라임오렌지빌,126.58723,33.246559999999995,62,2,2&62
1795,라임오렌지빌,126.58701,33.24686,62,2,2&62
1796,검은여입구,126.58287,33.24819,63,2,2&63
1797,검은여입구,126.58253,33.2481,63,2,2&63
1798,칼호텔,126.57823,33.24803,64,2,2&64
1799,효성빌라,126.57676,33.25165,65,2,2&65
1800,효성빌라,126.57683,33.251870000000004,65,2,2&65
1805,보목신협앞,126.6025,33.2416,66,2,2&66
1806,보목신협,126.60199,33.24166,66,2,2&66
1807,상효입구,126.59567,33.2596,67,2,2&67
1808,상효입구,126.59505,33.25965,67,2,2&67
1813,창남거리,126.58205,33.25627,68,2,2&68
1814,창남거리,126.58143,33.25623,68,2,2&68
1819,효돈초등학교,126.61641000000002,33.26375,69,2,2&69
1823,월라봉,126.60624,33.26254,70,2,2&70
1824,월라봉,126.60561,33.26225,70,2,2&70
1825,서귀포시중앙도서관,126.50773,33.251670000000004,71,2,2&71
1826,종보존연구센터,126.682,33.275929999999995,72,2,2&72
1827,종보존연구센터,126.68153,33.27612,72,2,2&72
1828,세천동,126.675,33.27523,73,2,2&73
1829,세천동,126.6747,33.275240000000004,73,2,2&73
1830,대원상동,126.67058,33.27483,74,2,2&74
1831,대원상동,126.66989,33.27496,74,2,2&74
1834,상원동,126.66353,33.27505,75,2,2&75
1842,신례2리교차로,126.64324,33.26746,76,2,2&76
1844,신례2리교차로,126.64294,33.26702,76,2,2&76
1845,공천포,126.64053,33.26583,77,2,2&77
1846,공천포,126.64017,33.26545,77,2,2&77
1847,망장포입구,126.6345,33.26408,78,2,2&78
1848,망장포입구,126.63392,33.26415,78,2,2&78
1849,하례1리입구,126.62609,33.2635,79,2,2&79
1850,하례1리입구,126.62618,33.26367,79,2,2&79
1852,신례교,126.62463,33.293420000000005,80,2,2&80
1853,신례교,126.62462,33.29352,80,2,2&80
1856,사가동,126.62735,33.29008,81,2,2&81
1857,사가동,126.62735,33.29028,81,2,2&81
1858,동문정류소,126.63025,33.289320000000004,82,2,2&82
1859,동문정류소,126.63032,33.2888,82,2,2&82
1862,신례하동,126.63506,33.281209999999994,83,2,2&83
1863,신례하동,126.63515,33.2805,83,2,2&83
1864,신성동,126.6951,33.27479,84,2,2&84
1865,신성동,126.69457,33.27486,84,2,2&84
1866,위미3리마을회관,126.68867,33.27503,85,2,2&85
1867,위미3리,126.68708,33.2754,86,2,2&86
1870,하례환승정류장(하례리입구),126.60048,33.29998,87,2,2&87
1871,감귤단지,126.60908,33.30127,88,2,2&88
1872,감귤단지,126.60939,33.30115,88,2,2&88
1874,진학농원,126.61587,33.29995,89,2,2&89
1875,진학농원,126.6162,33.29981,89,2,2&89
1876,돈내코마을,126.57352,33.30275,90,2,2&90
1877,돈내코,126.58429,33.2997,91,2,2&91
1878,돈내코,126.58482,33.29977,91,2,2&91
1879,돈내코교,126.58862,33.29934,92,2,2&92
1880,돈내코교,126.58878,33.299620000000004,92,2,2&92
1881,고도농원,126.59368,33.28753,93,2,2&93
1882,고도농원,126.59334,33.28763,93,2,2&93
1894,칡오름,126.60777,33.28295,94,2,2&94
1895,칡오름,126.60763,33.28273,94,2,2&94
1896,동상효,126.60717,33.27996,95,2,2&95
1897,동상효,126.6073,33.27965,95,2,2&95
1898,뒤큰글,126.60417,33.27587,96,2,2&96
1899,뒤큰글,126.60378,33.27584,96,2,2&96
1900,고장낭밭,126.60003,33.27448,97,2,2&97
1901,고장낭밭,126.59935,33.27414,97,2,2&97
1902,서상효,126.59703,33.27288,98,2,2&98
1903,서상효,126.59652,33.2728,98,2,2&98
1904,토평반석타운,126.59432,33.27114,99,2,2&99
1905,토평반석타운,126.59375,33.27053,99,2,2&99
1908,한라산교회,126.56826,33.27311,100,2,2&100
1909,한라산교회,126.5684,33.27322,100,2,2&100
1916,측골,126.58332,33.26718,101,2,2&101
1917,측골,126.58328,33.26732,101,2,2&101
1918,비석거리,126.57752,33.25613,102,2,2&102
1919,비석거리,126.57745,33.25578,102,2,2&102
1920,답다니,126.57983,33.25882,103,2,2&103
1921,답다니,126.57973,33.2589,103,2,2&103
1922,흙통,126.5829,33.26239,104,2,2&104
1923,흙통,126.58228,33.26191,104,2,2&104
1924,오희준공원,126.58549,33.26621,105,2,2&105
1925,오희준공원,126.5852,33.26618,105,2,2&105
1935,영천동주민센터,126.58733,33.2688,106,2,2&106
1936,영천동주민센터,126.58713,33.26888,106,2,2&106
1939,남주중고등학교,126.56615,33.2744,107,2,2&107
1940,남주중고등학교,126.56609,33.27488,107,2,2&107
1943,켄싱턴리조트악근천,126.49043,33.2344,108,2,2&108
1944,켄싱턴리조트악근천,126.49082,33.23462,108,2,2&108
1945,서년듸,126.49468,33.23555,109,2,2&109
1946,서년듸,126.49488,33.23574,109,2,2&109
1947,고향모루,126.49823,33.23645,110,2,2&110
1948,고향모루,126.49852,33.23638,110,2,2&110
1949,서건도입구,126.50313,33.23592,111,2,2&111
1950,서건도입구,126.50332,33.23584,111,2,2&111
